Filename,arniqa,clipiqa,cnniqa,metaiqa,overall_score
10177270623.jpg,0.5715476274490356,0.2284904569387436,0.6464823484420776,0.7363842725753784,0.7568421052630001
10177793964.jpg,0.6594101190567017,0.7001444697380066,0.6494818925857544,0.6668344736099243,0.697991071429
10178112894.jpg,0.4949110448360443,0.5540160536766052,0.4040285050868988,0.6984618306159973,0.700472972973
10178183416.jpg,0.6842026114463806,0.6745026111602783,0.6661275625228882,0.6237532496452332,0.515731707317
10178914656.jpg,0.686532199382782,0.5107896327972412,0.6611308455467224,0.6494747996330261,0.5533620689659999
10183769356.jpg,0.7169497013092041,0.7512767910957336,0.7183626294136047,0.6737529039382935,0.575818584071
10186643874.jpg,0.6517415642738342,0.3732796907424927,0.5951749086380005,0.6579793691635132,0.38714285714299995
10186680555.jpg,0.6501851677894592,0.3099914491176605,0.5130139589309692,0.5978085994720459,0.6846017699120001
10186832194.jpg,0.6505106091499329,0.245359182357788,0.6562398076057434,0.5986265540122986,0.7941150442480001
10187102065.jpg,0.52950519323349,0.3784193694591522,0.3862625956535339,0.6495523452758789,0.638040540541
10187522803.jpg,0.6904723644256592,0.5691645741462708,0.5396892428398132,0.6912841796875,0.7350211864409999
10191607755.jpg,0.7583217620849609,0.6263219714164734,0.6821731925010681,0.7350106835365295,0.29263888888899997
10196228605.jpg,0.7368680238723755,0.6824380159378052,0.7205346822738647,0.4785892963409424,0.791100917431
10203647273.jpg,0.6048948764801025,0.6486763954162598,0.7155447006225586,0.7040762901306152,0.625344036697
10205220286.jpg,0.3817243576049804,0.259148359298706,0.278363436460495,0.5295173525810242,0.648411214953
10206674394.jpg,0.7286355495452881,0.7573591470718384,0.7167965769767761,0.5708157420158386,0.469097222222
10207172624.jpg,0.6502187848091125,0.5600399374961853,0.5956753492355347,0.5048873424530029,0.350487288136
10209014225.jpg,0.6627972722053528,0.6170787215232849,0.6534632444381714,0.612221896648407,0.371232142857
10209917915.jpg,0.4250280261039734,0.6527722477912903,0.2976047694683075,0.6066858768463135,0.756659663866
10211880874.jpg,0.3787450194358825,0.4291566908359527,0.2210958749055862,0.7805334329605103,0.18275641025599998
10213881683.jpg,0.40068319439888,0.2407684326171875,0.6426314115524292,0.7610400319099426,0.37975000000000003
10218118033.jpg,0.7289787530899048,0.6411874890327454,0.7024163603782654,0.7121397256851196,0.43216216216200004
10221144393.jpg,0.2839116156101227,0.1958836615085601,0.3446400761604309,0.7587593793869019,0.206216216216
10224586444.jpg,0.3758083283901214,0.2834720611572265,0.6771223545074463,0.646294116973877,0.704245283019
10226277514.jpg,0.4114187955856323,0.4281058311462402,0.282351404428482,0.7849675416946411,0.636573275862
10226524916.jpg,0.2528820931911468,0.2956914603710174,0.2323639243841171,0.7832363247871399,0.6707366071430001
10227210045.jpg,0.695864737033844,0.503562867641449,0.6941604018211365,0.7508732080459595,0.475481651376
10241630856.jpg,0.7085984349250793,0.6149691939353943,0.6935858130455017,0.6322968006134033,0.533223684211
10241895785.jpg,0.6669358015060425,0.3878881633281708,0.70321124792099,0.6282006502151489,0.7545798319329999
10244314384.jpg,0.5667678713798523,0.4001724421977997,0.5788303017616272,0.6338576674461365,0.743581081081
10244715656.jpg,0.5778239965438843,0.5349209904670715,0.4527914524078369,0.6423161625862122,0.572302631579
10246311914.jpg,0.7009677886962891,0.5814855694770813,0.7051312327384949,0.6831289529800415,0.688652173913
10246318724.jpg,0.6805464029312134,0.5907132029533386,0.7053582072257996,0.7544084191322327,0.7027155172409999
10258169584.jpg,0.5759079456329346,0.3213480710983276,0.5553389191627502,0.6800923943519592,0.614485981308
10260190424.jpg,0.6334060430526733,0.5515303015708923,0.6120046973228455,0.5040283799171448,0.7664955357140001
1026198859.jpg,0.6577605605125427,0.6374721527099609,0.6421497464179993,0.685046374797821,0.6609999999999999
10262588616.jpg,0.7141584157943726,0.6014599204063416,0.5895802974700928,0.6230872273445129,0.629513888889
10264804094.jpg,0.7178352475166321,0.4624034464359283,0.6817280054092407,0.5138473510742188,0.7377678571430001
10264984793.jpg,0.6327704191207886,0.6852456331253052,0.6458962559700012,0.5399196743965149,0.6830263157890001
10265315316.jpg,0.7077629566192627,0.5211595296859741,0.6538408398628235,0.5635350346565247,0.7084160305339999
10265809113.jpg,0.7719500660896301,0.5013791918754578,0.7121946811676025,0.5754647254943848,0.44040094339600006
10273804555.jpg,0.6437175869941711,0.5340121984481812,0.6275808215141296,0.6560415625572205,0.77425
10278246465.jpg,0.7265605926513672,0.4554600715637207,0.7179493308067322,0.5648450255393982,0.312256637168
1027833701.jpg,0.6533929109573364,0.5571679472923279,0.6711209416389465,0.4929752051830292,0.7797405660379999
10279904885.jpg,0.463050365447998,0.50580894947052,0.4670610427856445,0.600125789642334,0.641272321429
10280683815.jpg,0.696408212184906,0.5852528214454651,0.6983182430267334,0.7030789852142334,0.7352500000000001
10280835505.jpg,0.3815869390964508,0.3861308991909027,0.2964729070663452,0.7541059851646423,0.779256756757
102825508.jpg,0.5779324769973755,0.3508268892765045,0.4692434668540954,0.6167673468589783,0.43096153846199997
10283619534.jpg,0.7772887945175171,0.6055882573127747,0.7111003398895264,0.5556321144104004,0.625630252101
10287677265.jpg,0.6032583117485046,0.353145956993103,0.4696705639362335,0.5901018977165222,0.406438053097
10289468185.jpg,0.6512477397918701,0.369277685880661,0.5671795606613159,0.5798595547676086,0.552683486239
10290759976.jpg,0.6993955373764038,0.62393718957901,0.698618471622467,0.5300390720367432,0.164600840336
1029470257.jpg,0.6014299392700195,0.4536001682281494,0.6384458541870117,0.5624364018440247,0.6730555555559999
10295875445.jpg,0.6041426062583923,0.3363434970378876,0.4921415150165558,0.6344279646873474,0.555540540541
10296038236.jpg,0.6269463300704956,0.5001937747001648,0.5505350232124329,0.5893431901931763,0.0799152542373
10299438733.jpg,0.5420534014701843,0.3491076231002807,0.3918468356132507,0.7114560008049011,0.768717948718
102995966.jpg,0.2919590175151825,0.1687959730625152,0.222481831908226,0.6667875051498413,0.7510267857140001
10316734944.jpg,0.7037332057952881,0.6254997253417969,0.6638529300689697,0.6315091848373413,0.7197972972969999
10319186405.jpg,0.5402044653892517,0.3595189750194549,0.4312910735607147,0.620952308177948,0.841292372881
10319713194.jpg,0.2108569294214248,0.3947812616825104,0.2457067519426345,0.621273398399353,0.485321100917
10325321.jpg,0.706656277179718,0.6219080090522766,0.6622121930122375,0.637377142906189,0.621610576923
10327985614.jpg,0.7077268362045288,0.6194875240325928,0.6638752222061157,0.5579838156700134,0.6518110236219999
10329149264.jpg,0.664093017578125,0.3525043427944183,0.659019947052002,0.5364288687705994,0.778625
10329235193.jpg,0.7087826132774353,0.772526204586029,0.7065715193748474,0.6588772535324097,0.386081081081
10330831494.jpg,0.5694455504417419,0.2705468535423279,0.6047639846801758,0.5944014191627502,0.525263157895
10335072144.jpg,0.6165122389793396,0.5794627070426941,0.705207884311676,0.7543699741363525,0.0446638655462
10336689775.jpg,0.6755641102790833,0.3918784558773041,0.6889264583587646,0.6966379284858704,0.6353361344540001
103400056.jpg,0.6396347880363464,0.5927048921585083,0.6601142287254333,0.7073503136634827,0.706504424779
10342569703.jpg,0.4819074273109436,0.246712639927864,0.4524032771587372,0.7520110607147217,0.6975
10344523015.jpg,0.4935400485992431,0.4659798741340637,0.2857780456542969,0.5208622813224792,0.582605932203
10344921126.jpg,0.3515533208847046,0.259489357471466,0.2752741575241089,0.6560825109481812,0.6101875
1034624333.jpg,0.6184046864509583,0.6247648596763611,0.5673843026161194,0.509253740310669,0.567071428571
10346758803.jpg,0.5878689885139465,0.6549053192138672,0.6680948138237,0.7553689479827881,0.644615384615
10346796664.jpg,0.71961510181427,0.6163044571876526,0.7372134923934937,0.4565048515796661,0.758189655172
10349956885.jpg,0.7291082739830017,0.7171773314476013,0.6803165674209595,0.7602587342262268,0.7545454545450001
10350497833.jpg,0.5777316093444824,0.4859092831611633,0.5244988203048706,0.6140657663345337,0.283382352941
10351189716.jpg,0.6617934107780457,0.242104634642601,0.6471917629241943,0.4559994637966156,0.382451456311
10353620913.jpg,0.5315736532211304,0.3535273671150207,0.6176942586898804,0.6817334294319153,0.6638124999999999
10358252894.jpg,0.6897909641265869,0.4299331605434418,0.6294387578964233,0.5063880085945129,0.653361344538
10362672006.jpg,0.6978335976600647,0.6393589973449707,0.6888379454612732,0.6302009224891663,0.619538834951
10366373284.jpg,0.7580430507659912,0.6699327826499939,0.6821675896644592,0.6530230045318604,0.624080188679
1036840624.jpg,0.3654913902282715,0.2978620529174804,0.2354047447443008,0.6372694373130798,0.486347826087
10371125786.jpg,0.3568893074989319,0.2642413675785064,0.3994858562946319,0.6111446619033813,0.7434174311930001
10371211803.jpg,0.701302707195282,0.53635573387146,0.7118720412254333,0.5680491328239441,0.656134453782
10372323314.jpg,0.6509101986885071,0.6252087354660034,0.6491159200668335,0.6392923593521118,0.785802752294
10373546175.jpg,0.605096161365509,0.258230596780777,0.6234757900238037,0.6548119783401489,0.605069444444
10375167904.jpg,0.5717971324920654,0.2585326731204986,0.6183775067329407,0.618821918964386,0.73935840708
10382843045.jpg,0.4939456582069397,0.2847171127796173,0.4667837619781494,0.7288318276405334,0.7372478991600001
10387390396.jpg,0.7219595909118652,0.6492566466331482,0.6592039465904236,0.6429107189178467,0.766371681416
10387844376.jpg,0.5738447308540344,0.4393039643764496,0.6683987975120544,0.6475969552993774,0.6801179245279999
10388184626.jpg,0.6823135018348694,0.6475536227226257,0.6491737961769104,0.7655196785926819,0.386261682243
10395523125.jpg,0.6163135766983032,0.5825199484825134,0.7060937285423279,0.6135748028755188,0.489217391304
10397166423.jpg,0.6516931653022766,0.646411657333374,0.6520208120346069,0.7202521562576294,0.8148949579829999
10397631976.jpg,0.6802161335945129,0.4706337451934814,0.4250212013721466,0.5736055970191956,0.731513157895
10399580503.jpg,0.7364281415939331,0.5310339331626892,0.6971683502197266,0.5601242780685425,0.7816594827590001
10403509543.jpg,0.7256898283958435,0.4730431139469147,0.664879560470581,0.5751175284385681,0.574121621622
10407720764.jpg,0.5446608662605286,0.3607457280158996,0.3558356165885925,0.6858344674110413,0.7108783783779999
10408374535.jpg,0.4680089950561523,0.3102042376995086,0.3472848236560821,0.5471219420433044,0.200868644068
10408474376.jpg,0.7097588777542114,0.6213268041610718,0.6307475566864014,0.5672638416290283,0.430819327731
10409059825.jpg,0.691913902759552,0.4047196507453918,0.6025033593177795,0.6778861880302429,0.502954545455
10410038143.jpg,0.6342616081237793,0.651775062084198,0.6526368856430054,0.5878026485443115,0.725723684211
10412894895.jpg,0.6656493544578552,0.4501110017299652,0.660747230052948,0.4821508526802063,0.69772
10414716033.jpg,0.7336591482162476,0.7285130620002747,0.6831954717636108,0.6451689004898071,0.725705128205
10415628976.jpg,0.3799948990345001,0.4941898286342621,0.4408957362174988,0.6634764075279236,0.7202857142860001
10415631353.jpg,0.3936665058135986,0.3411802351474762,0.4100641906261444,0.8061372637748718,0.775206422018
104219737.jpg,0.5195037126541138,0.3861380517482757,0.4503042697906494,0.6702958941459656,0.39974137931000003
10422425365.jpg,0.7510861754417419,0.6900506019592285,0.6752036809921265,0.5402147769927979,0.392436440678
10422776735.jpg,0.7254416942596436,0.4550178647041321,0.6538102030754089,0.5767635703086853,0.415810810811
10423472445.jpg,0.6246628165245056,0.6818797588348389,0.6781745553016663,0.5104537606239319,0.7302884615380001
10429780626.jpg,0.7301419973373413,0.7023974657058716,0.6990604400634766,0.578700065612793,0.74734375
10430002553.jpg,0.7469301223754883,0.6099957823753357,0.6780357360839844,0.4999834299087524,0.709357798165
10430335945.jpg,0.5533257722854614,0.489870548248291,0.2814295291900635,0.5568540692329407,0.58975
10440370734.jpg,0.4749832451343536,0.295842707157135,0.3517228066921234,0.6887674927711487,0.5148717948720001
10442628686.jpg,0.5487949848175049,0.3249152600765228,0.6384043097496033,0.7349655032157898,0.381615044248
10446770756.jpg,0.6054028868675232,0.4219820499420166,0.6747273802757263,0.6203103065490723,0.7996428571430001
10446810546.jpg,0.7409536838531494,0.7599443197250366,0.7169162631034851,0.6824487447738647,0.550444915254
10451177016.jpg,0.7039320468902588,0.621897280216217,0.7301908135414124,0.6315903067588806,0.766973684211
10453950204.jpg,0.5008851885795593,0.3396273255348205,0.562623143196106,0.6093337535858154,0.713851351351
10458591.jpg,0.6089482307434082,0.3954026103019714,0.4307018220424652,0.7666904926300049,0.615723684211
10458703674.jpg,0.5548816323280334,0.6559535264968872,0.422900527715683,0.6860589385032654,0.765366972477
10459022813.jpg,0.7462484836578369,0.5638101696968079,0.7371340394020081,0.5491612553596497,0.7722435897440001
10463545414.jpg,0.635466456413269,0.7496227622032166,0.4715065956115722,0.7006032466888428,0.288004201681
10463583515.jpg,0.7279794216156006,0.6481966972351074,0.7094948887825012,0.5871748328208923,0.614754464286
10464940425.jpg,0.6915158629417419,0.5046599507331848,0.6488884091377258,0.7129672169685364,0.6707500000000001
10465121613.jpg,0.6971284747123718,0.3117711246013641,0.6412783861160278,0.6657163500785828,0.596034482759
10465293055.jpg,0.7371116876602173,0.6824880838394165,0.6783996820449829,0.5542065501213074,0.282884615385
10466350116.jpg,0.7190772294998169,0.6525290608406067,0.6953189373016357,0.6742926239967346,0.8077455357140001
10466453556.jpg,0.4023707211017608,0.2320919334888458,0.3587109446525574,0.5960562825202942,0.578487394958
10468110795.jpg,0.5613940358161926,0.6345866322517395,0.4511856734752655,0.7106785178184509,0.8322499999999999
10468540574.jpg,0.6842437386512756,0.3747871220111847,0.6748064160346985,0.7498391270637512,0.424615384615
10469774844.jpg,0.6337423324584961,0.2972351312637329,0.6709540486335754,0.4984999597072601,0.6799305555559999
10471406506.jpg,0.4737604558467865,0.3191659152507782,0.4199111461639404,0.5231789350509644,0.390540540541
10474002734.jpg,0.7300493121147156,0.5398374795913696,0.7028027176856995,0.5213769674301147,0.6445000000000001
10475435053.jpg,0.5584936738014221,0.4012238085269928,0.4765141606330871,0.7142256498336792,0.725
10475658035.jpg,0.7447533011436462,0.6735276579856873,0.6991225481033325,0.5744147896766663,0.446283783784
10481974434.jpg,0.3965355157852173,0.3724795281887054,0.3623131215572357,0.671930193901062,0.7525
10486107003.jpg,0.6770920157432556,0.5946067571640015,0.7105292081832886,0.6266894340515137,0.419444444444
10490369963.jpg,0.4621224403381347,0.4550063610076904,0.4536688029766083,0.616858959197998,0.681785714286
10491358066.jpg,0.6757362484931946,0.6494054198265076,0.6168602108955383,0.6838470697402954,0.594311926606
10491423125.jpg,0.6938692927360535,0.4503533542156219,0.6989351511001587,0.4717737436294555,0.7394375
10492897986.jpg,0.5055816173553467,0.4169746935367584,0.5050602555274963,0.5464188456535339,0.42465217391300003
10505275743.jpg,0.7192806601524353,0.7353159785270691,0.6231362819671631,0.6660579442977905,0.551630434783
10506082433.jpg,0.4203746914863586,0.4372511804103851,0.2932713627815246,0.6026224493980408,0.719652777778
10512432565.jpg,0.6443625688552856,0.5438871383666992,0.6264082789421082,0.5600659847259521,0.444598214286
10513907744.jpg,0.6409071087837219,0.708748996257782,0.6066226959228516,0.7188945412635803,0.38756756756800004
10516786036.jpg,0.6242483854293823,0.6975917816162109,0.6838899850845337,0.6893764734268188,0.7025657894740001
10517436165.jpg,0.4704128205776214,0.3115744590759277,0.2408601641654968,0.5903068780899048,0.710891304348
10520192995.jpg,0.5292797684669495,0.5830762982368469,0.3777786493301391,0.6188260316848755,0.479556074766
10525460645.jpg,0.7072158455848694,0.6879295706748962,0.6900564432144165,0.7671896815299988,0.365432330827
10526881085.jpg,0.5388990044593811,0.4027241170406341,0.3756104707717895,0.564953088760376,0.526710526316
10530470795.jpg,0.5736355185508728,0.2845012545585632,0.5466617345809937,0.5327741503715515,0.710154867257
10532663625.jpg,0.6562063097953796,0.6250053644180298,0.6973083019256592,0.6280234456062317,0.7818092105259999
10534454676.jpg,0.6272294521331787,0.5999981760978699,0.6461633443832397,0.700476348400116,0.7502500000000001
10535849673.jpg,0.4693333506584167,0.3318468332290649,0.3220281898975372,0.6701072454452515,0.480642857143
10536668436.jpg,0.3940921425819397,0.2164085358381271,0.5825962424278259,0.6855977773666382,0.505756880734
10538085833.jpg,0.5430603623390198,0.3330678045749664,0.4495286643505096,0.5827808976173401,0.5082352941180001
10539008983.jpg,0.6178100109100342,0.5719384551048279,0.5251026749610901,0.7120910286903381,0.516092436975
10539142034.jpg,0.7415068745613098,0.7416191101074219,0.7136231660842896,0.6818428635597229,0.732821100917
10539341593.jpg,0.7231773734092712,0.6567795872688293,0.7128221988677979,0.6521424055099487,0.758
10544775715.jpg,0.4732445478439331,0.3884883522987366,0.4515807330608368,0.7197149991989136,0.5586249999999999
10544833625.jpg,0.572565495967865,0.4494426846504211,0.5678892135620117,0.7522739768028259,0.64847826087
10544945153.jpg,0.4756406545639038,0.3692394196987152,0.3655179142951965,0.6212916374206543,0.641575630252
10554234623.jpg,0.3615289628505707,0.281480997800827,0.3439123630523681,0.6320515871047974,0.751782608696
10556629035.jpg,0.6455284357070923,0.4968480765819549,0.6688953638076782,0.6211251616477966,0.7430088495580001
10558118243.jpg,0.6548793315887451,0.6193788647651672,0.6838971972465515,0.7380964756011963,0.314955357143
105620456.jpg,0.6538401246070862,0.3527876138687134,0.4890691637992859,0.6073728799819946,0.517110091743
10567114974.jpg,0.6453993320465088,0.469253271818161,0.5752328634262085,0.606044352054596,0.592126168224
10567188645.jpg,0.556121826171875,0.4772637486457824,0.5335594415664673,0.6315258145332336,0.664107142857
10568567754.jpg,0.7307853102684021,0.5516754388809204,0.6814000606536865,0.581994891166687,0.633181818182
10569725133.jpg,0.6667093634605408,0.6006394624710083,0.6967450976371765,0.666304886341095,0.52775862069
1057328504.jpg,0.3675688207149505,0.2664678990840912,0.3699221014976501,0.6134846806526184,0.633766891892
10574233584.jpg,0.4858995676040649,0.3652906119823456,0.4370704591274261,0.6927570104598999,0.581607142857
10575593285.jpg,0.5345703959465027,0.41192227602005,0.4745383560657501,0.6924362778663635,0.601880733945
10576676414.jpg,0.6584606766700745,0.3546376824378967,0.6549931764602661,0.5924208164215088,0.416388888889
10579282866.jpg,0.4871685802936554,0.3651737868785858,0.6748467087745667,0.5945278406143188,0.6457738095240001
1057997640.jpg,0.5025479793548584,0.3542902171611786,0.3663161695003509,0.6779696345329285,0.728928571429
10581525775.jpg,0.6570263504981995,0.4093989431858063,0.5519018769264221,0.5164535045623779,0.27760504201700004
10582113466.jpg,0.5663602948188782,0.3447954654693603,0.6762115955352783,0.6176367998123169,0.718616071429
10583786994.jpg,0.6262791752815247,0.6695608496665955,0.6879309415817261,0.6175143122673035,0.77369266055
10586872235.jpg,0.5007664561271667,0.2371570616960525,0.5926417112350464,0.6024390459060669,0.7046205357140001
10589450596.jpg,0.6628254652023315,0.4616703987121582,0.6046661138534546,0.6472870111465454,0.67
1059399148.jpg,0.3281526267528534,0.2486026287078857,0.3146919906139374,0.8500951528549194,0.746207627119
10597114264.jpg,0.7216869592666626,0.6185587048530579,0.6605814695358276,0.7030274868011475,0.741903669725
10602786066.jpg,0.3616359233856201,0.274262398481369,0.2439144700765609,0.6168873310089111,0.403175675676
10603218265.jpg,0.7581955194473267,0.6445139050483704,0.6645094156265259,0.564866840839386,0.6077754237290001
10604417276.jpg,0.7334178686141968,0.5451040267944336,0.659568190574646,0.6030687689781189,0.208611111111
10605846204.jpg,0.7063780426979065,0.6047214865684509,0.6925479769706726,0.7268492579460144,0.5645434782609999
10609356094.jpg,0.6713113784790039,0.5437818169593811,0.6798067688941956,0.5506076216697693,0.6098728813559999
10614052044.jpg,0.6611226201057434,0.4405454695224762,0.6904728412628174,0.5660008192062378,0.668443396226
10615424764.jpg,0.635195255279541,0.4836834073066711,0.5927771329879761,0.7226452231407166,0.7540420560750001
10617981003.jpg,0.3841464817523956,0.5239471793174744,0.307715892791748,0.6989032030105591,0.5494782608700001
10619909515.jpg,0.5880519151687622,0.3736101686954498,0.5578894019126892,0.7176337838172913,0.8358088235290001
10620203775.jpg,0.4460235834121704,0.5652990341186523,0.5124329328536987,0.7086434364318848,0.7171428571430001
10620356404.jpg,0.6622877717018127,0.3623497486114502,0.5861070156097412,0.67128986120224,0.21411637931000002
1062133952.jpg,0.6673258543014526,0.5256208777427673,0.6049851775169373,0.5943136811256409,0.47115384615399997
10625988224.jpg,0.6484311819076538,0.5576698184013367,0.6177016496658325,0.6040305495262146,0.588898305085
