Filename,Step,Prompt,Model,Width,Height,clip
image_512x512_step2_prompt20.png,2,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-2-base,512,512,14.76049518585205
image_512x512_step2_prompt21.png,2,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-2-base,512,512,25.700376510620117
image_512x512_step2_prompt22.png,2,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-2-base,512,512,24.496923446655273
image_512x512_step2_prompt23.png,2,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-2-base,512,512,21.095947265625
image_512x512_step2_prompt24.png,2,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-2-base,512,512,20.215579986572266
image_512x512_step2_prompt25.png,2,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-2-base,512,512,26.817920684814453
image_512x512_step2_prompt26.png,2,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-2-base,512,512,15.640871047973633
image_512x512_step2_prompt27.png,2,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-2-base,512,512,18.165311813354492
image_512x512_step2_prompt28.png,2,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-2-base,512,512,20.077075958251953
image_512x512_step2_prompt29.png,2,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-2-base,512,512,23.94017219543457
image_512x512_step2_prompt30.png,2,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-2-base,512,512,19.614734649658203
image_512x512_step2_prompt31.png,2,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-2-base,512,512,23.51352310180664
image_512x512_step2_prompt32.png,2,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-2-base,512,512,24.45045280456543
image_512x512_step2_prompt33.png,2,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-2-base,512,512,24.184776306152344
image_512x512_step2_prompt34.png,2,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-2-base,512,512,27.099260330200195
image_512x512_step2_prompt35.png,2,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-2-base,512,512,20.643478393554688
image_512x512_step2_prompt36.png,2,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-2-base,512,512,24.62338638305664
image_512x512_step2_prompt37.png,2,A snowy village illuminated by lanterns during a festive winter night,stable-diffusion-2-base,512,512,16.050518035888672
image_512x512_step2_prompt38.png,2,An ancient desert temple with towering statues and mysterious carvings,stable-diffusion-2-base,512,512,23.463876724243164
image_512x512_step2_prompt39.png,2,"A beautiful elf archer in a moonlit forest aiming her glowing bow, ultra-detailed",stable-diffusion-2-base,512,512,17.393278121948242
image_512x512_step2_prompt40.png,2,A dark sorcerer summoning a dragon in a ruined castle under a stormy sky,stable-diffusion-2-base,512,512,22.43251609802246
image_512x512_step2_prompt41.png,2,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-2-base,512,512,18.566102981567383
image_512x512_step2_prompt42.png,2,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-2-base,512,512,26.015886306762695
image_512x512_step2_prompt43.png,2,A lush jungle filled with bioluminescent plants and ancient ruins,stable-diffusion-2-base,512,512,21.559282302856445
image_512x512_step2_prompt44.png,2,A medieval castle on a cliffside overlooking a vast ocean at sunrise,stable-diffusion-2-base,512,512,24.756906509399414
image_512x512_step2_prompt45.png,2,A glowing phoenix rising from ashes in a fiery and dramatic scene,stable-diffusion-2-base,512,512,27.312847137451172
image_512x512_step2_prompt46.png,2,A high-tech laboratory with scientists working on advanced robotic prototypes,stable-diffusion-2-base,512,512,22.244964599609375
image_512x512_step2_prompt47.png,2,An astronaut exploring a colorful alien landscape filled with strange rock formations,stable-diffusion-2-base,512,512,25.04815101623535
image_512x512_step2_prompt48.png,2,"A serene monastery perched atop a mountain, surrounded by clouds",stable-diffusion-2-base,512,512,22.10360336303711
image_512x512_step2_prompt49.png,2,A mystical cave with glowing crystals and a hidden underground lake,stable-diffusion-2-base,512,512,25.151456832885742
image_512x512_step2_prompt50.png,2,A futuristic underwater research station surrounded by exotic marine life and glowing lights,stable-diffusion-2-base,512,512,18.02442169189453
image_512x512_step3_prompt1.png,3,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-2-base,512,512,28.75685691833496
image_512x512_step3_prompt2.png,3,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-2-base,512,512,23.57295799255371
image_512x512_step3_prompt3.png,3,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",stable-diffusion-2-base,512,512,27.687360763549805
image_512x512_step3_prompt4.png,3,An astronaut floating in deep space with the Earth visible in the background,stable-diffusion-2-base,512,512,30.76902198791504
image_512x512_step3_prompt5.png,3,"A majestic dragon soaring above snowy mountains, high detail",stable-diffusion-2-base,512,512,35.944942474365234
image_512x512_step3_prompt6.png,3,"A serene lakeside cabin in the woods at sunrise, photorealistic",stable-diffusion-2-base,512,512,32.35258865356445
image_512x512_step3_prompt7.png,3,A bustling medieval marketplace filled with merchants and townsfolk,stable-diffusion-2-base,512,512,26.168872833251953
image_512x512_step3_prompt8.png,3,A steampunk-inspired airship flying through a cloudy sky,stable-diffusion-2-base,512,512,34.35081100463867
image_512x512_step3_prompt9.png,3,A mystical underwater city with glowing plants and sea creatures,stable-diffusion-2-base,512,512,24.813568115234375
image_512x512_step3_prompt10.png,3,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",stable-diffusion-2-base,512,512,28.923559188842773
image_512x512_step3_prompt11.png,3,A futuristic robotic soldier in a post-apocalyptic wasteland,stable-diffusion-2-base,512,512,25.69222640991211
image_512x512_step3_prompt12.png,3,"An ancient temple hidden in a dense jungle, mysterious and atmospheric",stable-diffusion-2-base,512,512,19.284284591674805
image_512x512_step3_prompt13.png,3,A vibrant carnival scene at night with colorful lights and rides,stable-diffusion-2-base,512,512,26.961183547973633
image_512x512_step3_prompt14.png,3,A vast desert landscape with towering sand dunes and a lone traveler,stable-diffusion-2-base,512,512,33.21416473388672
image_512x512_step3_prompt15.png,3,"A bustling futuristic cityscape with skyscrapers and flying vehicles, in 8k",stable-diffusion-2-base,512,512,28.139400482177734
image_512x512_step3_prompt16.png,3,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",stable-diffusion-2-base,512,512,23.19468116760254
image_512x512_step3_prompt17.png,3,A magical winter wonderland with snow-covered trees and glowing lights,stable-diffusion-2-base,512,512,30.093629837036133
image_512x512_step3_prompt18.png,3,A futuristic spaceship interior with advanced technology and glowing screens,stable-diffusion-2-base,512,512,26.379661560058594
image_512x512_step3_prompt19.png,3,A vibrant alien planet with strange plants and two suns in the sky,stable-diffusion-2-base,512,512,28.994779586791992
image_512x512_step3_prompt20.png,3,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-2-base,512,512,20.12537384033203
image_512x512_step3_prompt21.png,3,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-2-base,512,512,29.736696243286133
image_512x512_step3_prompt22.png,3,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-2-base,512,512,27.916948318481445
image_512x512_step3_prompt23.png,3,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-2-base,512,512,32.721824645996094
image_512x512_step3_prompt24.png,3,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-2-base,512,512,28.038307189941406
image_512x512_step3_prompt25.png,3,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-2-base,512,512,29.240428924560547
image_512x512_step3_prompt26.png,3,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-2-base,512,512,15.551011085510254
image_512x512_step3_prompt27.png,3,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-2-base,512,512,30.47792625427246
image_512x512_step3_prompt28.png,3,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-2-base,512,512,27.57701873779297
image_512x512_step3_prompt29.png,3,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-2-base,512,512,28.84236717224121
image_512x512_step3_prompt30.png,3,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-2-base,512,512,26.943635940551758
image_512x512_step3_prompt31.png,3,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-2-base,512,512,27.444204330444336
image_512x512_step3_prompt32.png,3,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-2-base,512,512,29.16497230529785
image_512x512_step3_prompt33.png,3,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-2-base,512,512,27.361303329467773
image_512x512_step3_prompt34.png,3,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-2-base,512,512,26.68634605407715
image_512x512_step3_prompt35.png,3,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-2-base,512,512,21.67632484436035
image_512x512_step3_prompt36.png,3,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-2-base,512,512,31.05888557434082
image_512x512_step3_prompt37.png,3,A snowy village illuminated by lanterns during a festive winter night,stable-diffusion-2-base,512,512,29.404870986938477
image_512x512_step3_prompt38.png,3,An ancient desert temple with towering statues and mysterious carvings,stable-diffusion-2-base,512,512,28.40428924560547
image_512x512_step3_prompt39.png,3,"A beautiful elf archer in a moonlit forest aiming her glowing bow, ultra-detailed",stable-diffusion-2-base,512,512,29.02328872680664
image_512x512_step3_prompt40.png,3,A dark sorcerer summoning a dragon in a ruined castle under a stormy sky,stable-diffusion-2-base,512,512,27.38956069946289
image_512x512_step3_prompt41.png,3,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-2-base,512,512,27.833791732788086
image_512x512_step3_prompt42.png,3,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-2-base,512,512,27.306337356567383
image_512x512_step3_prompt43.png,3,A lush jungle filled with bioluminescent plants and ancient ruins,stable-diffusion-2-base,512,512,24.7960147857666
image_512x512_step3_prompt44.png,3,A medieval castle on a cliffside overlooking a vast ocean at sunrise,stable-diffusion-2-base,512,512,28.196096420288086
image_512x512_step3_prompt45.png,3,A glowing phoenix rising from ashes in a fiery and dramatic scene,stable-diffusion-2-base,512,512,33.7115364074707
image_512x512_step3_prompt46.png,3,A high-tech laboratory with scientists working on advanced robotic prototypes,stable-diffusion-2-base,512,512,24.9588565826416
image_512x512_step3_prompt47.png,3,An astronaut exploring a colorful alien landscape filled with strange rock formations,stable-diffusion-2-base,512,512,31.237747192382812
image_512x512_step3_prompt48.png,3,"A serene monastery perched atop a mountain, surrounded by clouds",stable-diffusion-2-base,512,512,26.477962493896484
image_512x512_step3_prompt49.png,3,A mystical cave with glowing crystals and a hidden underground lake,stable-diffusion-2-base,512,512,30.499526977539062
image_512x512_step3_prompt50.png,3,A futuristic underwater research station surrounded by exotic marine life and glowing lights,stable-diffusion-2-base,512,512,23.781282424926758
image_512x512_step4_prompt1.png,4,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-2-base,512,512,29.041732788085938
image_512x512_step4_prompt2.png,4,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-2-base,512,512,31.45013999938965
image_512x512_step4_prompt3.png,4,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",stable-diffusion-2-base,512,512,32.11892318725586
image_512x512_step4_prompt4.png,4,An astronaut floating in deep space with the Earth visible in the background,stable-diffusion-2-base,512,512,27.023723602294922
image_512x512_step4_prompt5.png,4,"A majestic dragon soaring above snowy mountains, high detail",stable-diffusion-2-base,512,512,35.678001403808594
image_512x512_step4_prompt6.png,4,"A serene lakeside cabin in the woods at sunrise, photorealistic",stable-diffusion-2-base,512,512,30.39208221435547
image_512x512_step4_prompt7.png,4,A bustling medieval marketplace filled with merchants and townsfolk,stable-diffusion-2-base,512,512,29.400545120239258
image_512x512_step4_prompt8.png,4,A steampunk-inspired airship flying through a cloudy sky,stable-diffusion-2-base,512,512,35.210689544677734
image_512x512_step4_prompt9.png,4,A mystical underwater city with glowing plants and sea creatures,stable-diffusion-2-base,512,512,29.228540420532227
image_512x512_step4_prompt10.png,4,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",stable-diffusion-2-base,512,512,31.61559295654297
image_512x512_step4_prompt11.png,4,A futuristic robotic soldier in a post-apocalyptic wasteland,stable-diffusion-2-base,512,512,33.4382438659668
image_512x512_step4_prompt12.png,4,"An ancient temple hidden in a dense jungle, mysterious and atmospheric",stable-diffusion-2-base,512,512,31.053930282592773
image_512x512_step4_prompt13.png,4,A vibrant carnival scene at night with colorful lights and rides,stable-diffusion-2-base,512,512,32.86579132080078
image_512x512_step4_prompt14.png,4,A vast desert landscape with towering sand dunes and a lone traveler,stable-diffusion-2-base,512,512,35.26945495605469
image_512x512_step4_prompt15.png,4,"A bustling futuristic cityscape with skyscrapers and flying vehicles, in 8k",stable-diffusion-2-base,512,512,32.16530227661133
image_512x512_step4_prompt16.png,4,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",stable-diffusion-2-base,512,512,34.76416015625
image_512x512_step4_prompt17.png,4,A magical winter wonderland with snow-covered trees and glowing lights,stable-diffusion-2-base,512,512,31.59187889099121
image_512x512_step4_prompt18.png,4,A futuristic spaceship interior with advanced technology and glowing screens,stable-diffusion-2-base,512,512,32.59754180908203
image_512x512_step4_prompt19.png,4,A vibrant alien planet with strange plants and two suns in the sky,stable-diffusion-2-base,512,512,29.919429779052734
image_512x512_step4_prompt20.png,4,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-2-base,512,512,29.623577117919922
image_512x512_step4_prompt21.png,4,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-2-base,512,512,35.796630859375
image_512x512_step4_prompt22.png,4,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-2-base,512,512,30.669261932373047
image_512x512_step4_prompt23.png,4,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-2-base,512,512,32.02434539794922
image_512x512_step4_prompt24.png,4,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-2-base,512,512,34.18328857421875
image_512x512_step4_prompt25.png,4,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-2-base,512,512,35.769287109375
image_512x512_step4_prompt26.png,4,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-2-base,512,512,28.787168502807617
image_512x512_step4_prompt27.png,4,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-2-base,512,512,29.87065315246582
image_512x512_step4_prompt28.png,4,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-2-base,512,512,32.48656463623047
image_512x512_step4_prompt29.png,4,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-2-base,512,512,27.124967575073242
image_512x512_step4_prompt30.png,4,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-2-base,512,512,31.877376556396484
image_512x512_step4_prompt31.png,4,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-2-base,512,512,30.85325050354004
image_512x512_step4_prompt32.png,4,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-2-base,512,512,35.091835021972656
image_512x512_step4_prompt33.png,4,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-2-base,512,512,27.738012313842773
image_512x512_step4_prompt34.png,4,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-2-base,512,512,28.430999755859375
image_512x512_step4_prompt35.png,4,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-2-base,512,512,31.56053352355957
image_512x512_step4_prompt36.png,4,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-2-base,512,512,32.89458465576172
image_512x512_step4_prompt37.png,4,A snowy village illuminated by lanterns during a festive winter night,stable-diffusion-2-base,512,512,34.323272705078125
image_512x512_step4_prompt38.png,4,An ancient desert temple with towering statues and mysterious carvings,stable-diffusion-2-base,512,512,33.143123626708984
image_512x512_step4_prompt39.png,4,"A beautiful elf archer in a moonlit forest aiming her glowing bow, ultra-detailed",stable-diffusion-2-base,512,512,25.013147354125977
image_512x512_step4_prompt40.png,4,A dark sorcerer summoning a dragon in a ruined castle under a stormy sky,stable-diffusion-2-base,512,512,31.244585037231445
image_512x512_step4_prompt41.png,4,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-2-base,512,512,30.95047378540039
image_512x512_step4_prompt42.png,4,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-2-base,512,512,28.60857391357422
image_512x512_step4_prompt43.png,4,A lush jungle filled with bioluminescent plants and ancient ruins,stable-diffusion-2-base,512,512,29.756017684936523
image_512x512_step4_prompt44.png,4,A medieval castle on a cliffside overlooking a vast ocean at sunrise,stable-diffusion-2-base,512,512,32.59581756591797
image_512x512_step4_prompt45.png,4,A glowing phoenix rising from ashes in a fiery and dramatic scene,stable-diffusion-2-base,512,512,34.07731246948242
image_512x512_step4_prompt46.png,4,A high-tech laboratory with scientists working on advanced robotic prototypes,stable-diffusion-2-base,512,512,28.174760818481445
image_512x512_step4_prompt47.png,4,An astronaut exploring a colorful alien landscape filled with strange rock formations,stable-diffusion-2-base,512,512,32.526947021484375
image_512x512_step4_prompt48.png,4,"A serene monastery perched atop a mountain, surrounded by clouds",stable-diffusion-2-base,512,512,33.14521408081055
image_512x512_step4_prompt49.png,4,A mystical cave with glowing crystals and a hidden underground lake,stable-diffusion-2-base,512,512,30.455400466918945
image_512x512_step4_prompt50.png,4,A futuristic underwater research station surrounded by exotic marine life and glowing lights,stable-diffusion-2-base,512,512,31.716962814331055
image_512x512_step5_prompt1.png,5,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-2-base,512,512,36.180885314941406
image_512x512_step5_prompt2.png,5,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-2-base,512,512,31.809234619140625
